fold,epoch,train_loss,mape,rmse,metric
1,93,754.6417969380503,10.36967933177948,27.470745,Train_Step_Time
1,94,662.0565819435748,10.229262709617615,25.73046,Train_Step_Time
1,95,761.7458562129552,9.676151722669601,27.599743,Train_Step_Time
1,96,748.9010390814177,9.922226518392563,27.366056,Train_Step_Time
1,97,670.3586388551561,10.500168055295944,25.891285,Train_Step_Time
1,98,662.7034538042784,10.388776659965515,25.743027,Train_Step_Time
1,99,613.478750698001,9.582853317260742,24.768503,Train_Step_Time
1,100,682.4700278479444,10.073637962341309,26.124126,Train_Step_Time
2,1,11799.9845991364,35.33656299114227,108.62773,Train_Step_Time
2,2,3807.774107769285,22.84080982208252,61.707165,Train_Step_Time
2,3,3612.6647384402686,20.91672122478485,60.105446,Train_Step_Time
2,4,2615.611286607722,18.850059807300568,51.143047,Train_Step_Time
2,5,2966.18847081847,18.63039880990982,54.462727,Train_Step_Time
2,6,2597.0920422109602,16.60127490758896,50.961674,Train_Step_Time
2,7,2370.8981265138736,16.230084002017975,48.69187,Train_Step_Time
2,8,2319.358904556375,16.027231514453888,48.15972,Train_Step_Time
2,9,2050.333768932797,15.02336710691452,45.280613,Train_Step_Time
2,10,2148.4340733123995,15.259544551372528,46.351208,Train_Step_Time
2,11,2060.096508697077,14.04481828212738,45.388287,Train_Step_Time
2,12,1660.2836778252595,13.046547770500183,40.74658,Train_Step_Time
2,13,1809.3698609574885,13.985750079154968,42.53669,Train_Step_Time
2,14,1818.4667016325982,13.607591390609741,42.643482,Train_Step_Time
2,15,1631.0021371081245,12.784312665462494,40.385666,Train_Step_Time
2,16,1628.946157990738,12.891389429569244,40.360203,Train_Step_Time
2,17,1543.4119188564925,12.320122122764587,39.28628,Train_Step_Time
2,18,1567.2593145750886,12.504883110523224,39.588627,Train_Step_Time
2,19,1487.2164751757293,12.569800019264221,38.564445,Train_Step_Time
2,20,1461.6790439968404,12.196054309606552,38.23191,Train_Step_Time
2,21,1409.2313540702664,12.099731713533401,37.53973,Train_Step_Time
2,22,1340.175334917164,11.689162254333496,36.608406,Train_Step_Time
2,23,1395.803007337625,11.775517463684082,37.360447,Train_Step_Time
2,24,1513.019502742377,12.215721607208252,38.897552,Train_Step_Time
2,25,1437.4891448729459,11.767613887786865,37.914234,Train_Step_Time
2,26,1246.8206579806676,11.48872971534729,35.31035,Train_Step_Time
2,27,1350.0781845097426,11.602494865655899,36.743412,Train_Step_Time
2,28,1267.1141513308487,11.721696704626083,35.596546,Train_Step_Time
2,29,1354.3406367312004,11.911370605230331,36.80137,Train_Step_Time
2,30,1190.5688051579777,11.137571185827255,34.50462,Train_Step_Time
2,31,1145.230843158851,10.984791070222855,33.84126,Train_Step_Time
2,32,1317.626463504948,11.098016798496246,36.29912,Train_Step_Time
2,33,1160.4911746659056,11.09570637345314,34.065983,Train_Step_Time
2,34,1185.2137991340041,11.142478883266449,34.426937,Train_Step_Time
2,35,1269.3977969420694,11.422369629144669,35.62861,Train_Step_Time
2,36,1063.9792573598406,10.872863233089447,32.6187,Train_Step_Time
2,37,1048.7959983159324,11.246658116579056,32.38512,Train_Step_Time
2,38,1090.3439809388024,11.024943739175797,33.02036,Train_Step_Time
2,39,1248.3404258881615,10.86030974984169,35.331863,Train_Step_Time
2,40,1027.0027193476037,10.709168761968613,32.046883,Train_Step_Time
2,41,1085.0251533458486,10.766685754060745,32.93972,Train_Step_Time
2,42,1058.9680152633084,10.80799549818039,32.541786,Train_Step_Time
2,43,1473.996909771743,11.236760765314102,38.392666,Train_Step_Time
2,44,1136.1723989103125,10.888475924730301,33.707157,Train_Step_Time
2,45,1057.085761973578,10.53905114531517,32.512856,Train_Step_Time
2,46,1130.7770123154887,10.896223038434982,33.627026,Train_Step_Time
2,47,1253.094487791272,10.909900069236755,35.399075,Train_Step_Time
2,48,1126.0949733994241,10.953544825315475,33.557335,Train_Step_Time
2,49,973.8366911088499,10.694200545549393,31.206356,Train_Step_Time
2,50,1024.5584482738382,10.82308441400528,32.008724,Train_Step_Time
2,51,1009.0489700484588,10.533896833658218,31.765532,Train_Step_Time
2,52,1021.9291507453211,10.37796214222908,31.967627,Train_Step_Time
2,53,932.5178077889353,10.476432740688324,30.537153,Train_Step_Time
2,54,1089.8519953911064,10.742074996232986,33.012905,Train_Step_Time
2,55,1029.5863130809958,10.539710521697998,32.087166,Train_Step_Time
2,56,957.1873210500579,10.29292717576027,30.938444,Train_Step_Time
2,57,1129.3227885333924,10.440605133771896,33.6054,Train_Step_Time
2,58,919.0595188955813,10.829703509807587,30.315994,Train_Step_Time
2,59,973.2813414584958,10.336223244667053,31.197456,Train_Step_Time
2,60,932.3628235680535,9.87931564450264,30.534616,Train_Step_Time
2,61,932.351277507248,10.014764964580536,30.534426,Train_Step_Time
2,62,963.7879024413578,10.050729662179947,31.044933,Train_Step_Time
2,63,987.6475209123992,10.484141856431961,31.42686,Train_Step_Time
2,64,958.8489726008676,10.538960993289948,30.965286,Train_Step_Time
2,65,983.2444969621241,10.419559478759766,31.35673,Train_Step_Time
2,66,1017.1818245395192,10.244398564100266,31.893288,Train_Step_Time
2,67,900.9490478330033,10.251516848802567,30.015814,Train_Step_Time
2,68,897.5787892978911,10.254216939210892,29.95962,Train_Step_Time
2,69,911.9579820236502,10.452950745821,30.198643,Train_Step_Time
2,70,866.3569964575149,10.110929608345032,29.433943,Train_Step_Time
2,71,1024.3923490290454,10.089848935604095,32.00613,Train_Step_Time
2,72,845.1872227373786,9.730033576488495,29.072104,Train_Step_Time
2,73,770.4062251326724,9.728045016527176,27.756191,Train_Step_Time
2,74,830.4248775263948,9.822634607553482,28.817093,Train_Step_Time
2,75,870.0100641247745,9.872326999902725,29.495934,Train_Step_Time
2,76,758.1477596607996,9.389692544937134,27.534483,Train_Step_Time
2,77,812.8598861183567,9.839960932731628,28.510698,Train_Step_Time
2,78,749.2210253352708,9.728473424911499,27.371902,Train_Step_Time
2,79,935.3675058059243,9.797398000955582,30.583778,Train_Step_Time
2,80,780.7469613421056,9.656546264886856,27.941849,Train_Step_Time
2,81,737.0324254242041,9.841563552618027,27.148342,Train_Step_Time
2,82,872.4509426618072,10.038391500711441,29.537281,Train_Step_Time
2,83,788.4997501913215,9.905770421028137,28.080236,Train_Step_Time
2,84,810.9780322389034,9.663697332143784,28.477674,Train_Step_Time
2,85,817.7281477292598,9.875819832086563,28.595947,Train_Step_Time
2,86,711.4013419405817,9.49546992778778,26.672108,Train_Step_Time
2,87,776.4473694960042,9.754178673028946,27.864805,Train_Step_Time
2,88,669.9619947234028,9.502895921468735,25.883623,Train_Step_Time
2,89,770.1262741286057,9.42959412932396,27.75115,Train_Step_Time
2,90,811.924478252301,9.682287275791168,28.494287,Train_Step_Time
2,91,732.4533341071211,9.709378331899643,27.063875,Train_Step_Time
2,92,808.1725178953851,9.527797251939774,28.428375,Train_Step_Time
2,93,808.0956936504853,9.62582677602768,28.427023,Train_Step_Time
2,94,705.4385710691637,9.505952149629593,26.560095,Train_Step_Time
2,95,939.9915608249067,9.487796574831009,30.659283,Train_Step_Time
2,96,672.243150868382,9.391293674707413,25.92765,Train_Step_Time
2,97,728.5437785175344,9.562646597623825,26.99155,Train_Step_Time
2,98,740.3439378166019,9.18860211968422,27.209263,Train_Step_Time
2,99,722.6541219894266,9.186497330665588,26.882227,Train_Step_Time
2,100,707.0596558106766,9.102242439985275,26.590593,Train_Step_Time
3,1,11524.180555302115,35.511621832847595,107.35074,Train_Step_Time
3,2,4029.0751054687985,25.448274612426758,63.475,Train_Step_Time
3,3,3313.5032807292237,21.895229816436768,57.563038,Train_Step_Time
3,4,3040.6955167966885,19.100095331668854,55.1425,Train_Step_Time
3,5,2561.5816662617813,17.14378446340561,50.612072,Train_Step_Time
3,6,2169.8351384814146,17.267946898937225,46.581486,Train_Step_Time
3,7,2072.2179473819688,15.999491512775421,45.521618,Train_Step_Time
3,8,1938.7772414513847,15.933842957019806,44.031548,Train_Step_Time
3,9,2039.9462636980975,15.51697850227356,45.165764,Train_Step_Time
3,10,1694.6903260955628,14.35856819152832,41.16662,Train_Step_Time
3,11,1740.1746642294488,14.166343212127686,41.7154,Train_Step_Time
3,12,1641.9491830279392,13.590756058692932,40.52097,Train_Step_Time
3,13,1942.4511974661036,14.378519356250763,44.073246,Train_Step_Time
3,14,1607.3696209197947,13.780990242958069,40.092014,Train_Step_Time
3,15,1689.5245019000954,13.580678403377533,41.103825,Train_Step_Time
3,16,1584.0677855431074,13.504394888877869,39.80035,Train_Step_Time
3,17,1566.0249796134076,13.175800442695618,39.573032,Train_Step_Time
3,18,1536.6582326275995,12.71357536315918,39.200233,Train_Step_Time
3,19,1510.4720292427307,13.038431107997894,38.86479,Train_Step_Time
3,20,1382.6317858584048,12.167154252529144,37.183758,Train_Step_Time
3,21,1524.7768679940204,12.160322815179825,39.04839,Train_Step_Time
3,22,1370.523121469542,12.421927601099014,37.020576,Train_Step_Time
3,23,1386.7291284227601,12.144768238067627,37.23881,Train_Step_Time
3,24,1326.9254491302186,12.254130840301514,36.42699,Train_Step_Time
3,25,1322.0508715540013,11.784949153661728,36.36002,Train_Step_Time
3,26,1257.2814941461781,11.659767478704453,35.458164,Train_Step_Time
3,27,1298.6290312114097,11.960963159799576,36.036495,Train_Step_Time
3,28,1288.8306090294534,11.492420732975006,35.900288,Train_Step_Time
3,29,1312.7399508115957,11.72962337732315,36.231754,Train_Step_Time
3,30,1197.0692873896348,11.520195007324219,34.598686,Train_Step_Time
3,31,1206.065977180467,11.903651058673859,34.72846,Train_Step_Time
3,32,1143.5437079820163,11.419067531824112,33.816322,Train_Step_Time
3,33,1231.1000675647585,11.726030707359314,35.087036,Train_Step_Time
3,34,1151.514142940104,11.21319979429245,33.933968,Train_Step_Time
3,35,1390.675441783034,11.662805080413818,37.29176,Train_Step_Time
3,36,1153.0606896681197,11.656209081411362,33.956745,Train_Step_Time
3,37,1155.8567518613954,11.336569488048553,33.997894,Train_Step_Time
3,38,1183.8716863960872,11.380001157522202,34.407436,Train_Step_Time
3,39,1161.4941609835018,11.460909992456436,34.0807,Train_Step_Time
3,40,1205.851151696899,11.36041134595871,34.725365,Train_Step_Time
3,41,1076.8695696371285,11.453885585069656,32.815693,Train_Step_Time
3,42,1151.763081839044,11.52547374367714,33.937637,Train_Step_Time
3,43,1161.663567973063,11.17083877325058,34.083183,Train_Step_Time
3,44,1048.4833678486832,11.114288866519928,32.380295,Train_Step_Time
3,45,1042.7472341563434,11.015162616968155,32.291595,Train_Step_Time
3,46,1073.65386820897,10.66846027970314,32.76666,Train_Step_Time
3,47,992.4918887095616,10.868193954229355,31.50384,Train_Step_Time
3,48,1055.0074872497642,10.872378200292587,32.48088,Train_Step_Time
3,49,1027.35908180623,10.942056775093079,32.052444,Train_Step_Time
3,50,1040.5431368886168,11.185236275196075,32.257454,Train_Step_Time
3,51,1005.5468517423748,10.413576662540436,31.710358,Train_Step_Time
3,52,1041.6327535744745,10.793249309062958,32.274338,Train_Step_Time
3,53,1045.3783436634749,10.942436754703522,32.33231,Train_Step_Time
3,54,963.693888975231,10.583043098449707,31.043419,Train_Step_Time
3,55,1041.0548846912816,10.808136314153671,32.26538,Train_Step_Time
3,56,1057.2222843358688,11.00001186132431,32.514954,Train_Step_Time
3,57,1000.4291471448289,10.829279571771622,31.62956,Train_Step_Time
3,58,925.1160710095701,10.496935993432999,30.415722,Train_Step_Time
3,59,990.043866379698,10.41160374879837,31.464962,Train_Step_Time
3,60,854.0151367357489,10.4982390999794,29.22354,Train_Step_Time
3,61,954.8078318367149,10.665339231491089,30.899963,Train_Step_Time
3,62,988.6137370436822,10.75696349143982,31.442228,Train_Step_Time
3,63,864.0137836563831,10.704568028450012,29.394114,Train_Step_Time
3,64,898.5932158199453,10.823990404605865,29.976543,Train_Step_Time
3,65,863.7421928329235,10.499747097492218,29.389492,Train_Step_Time
3,66,921.3060892228033,10.539951175451279,30.353025,Train_Step_Time
3,67,921.9439364942052,10.740581899881363,30.363531,Train_Step_Time
3,68,897.9806225899445,10.622743517160416,29.966326,Train_Step_Time
3,69,930.4971646717185,10.675978660583496,30.504053,Train_Step_Time
3,70,864.2057943872197,10.697420686483383,29.397377,Train_Step_Time
3,71,737.4421717840956,10.100524872541428,27.155886,Train_Step_Time
3,72,736.8022738811733,10.174831748008728,27.144102,Train_Step_Time
3,73,871.116499914833,10.257015377283096,29.514683,Train_Step_Time
3,74,1006.1912468170748,10.494726151227951,31.720518,Train_Step_Time
3,75,790.3521328193071,10.53682491183281,28.113201,Train_Step_Time
3,76,702.2247237994115,9.943395853042603,26.499523,Train_Step_Time
3,77,741.5965807493586,10.057523101568222,27.232271,Train_Step_Time
3,78,736.080206098847,10.404811054468155,27.130798,Train_Step_Time
3,79,924.1537034691598,10.475743561983109,30.399897,Train_Step_Time
3,80,721.4503950322256,9.874828159809113,26.859829,Train_Step_Time
3,81,708.0688907788991,9.726884216070175,26.609564,Train_Step_Time
3,82,666.4310556836425,10.37609949707985,25.815325,Train_Step_Time
3,83,722.6280817522548,10.026773065328598,26.881742,Train_Step_Time
3,84,675.984394485999,9.787343442440033,25.999699,Train_Step_Time
3,85,665.8946101718806,9.621316939592361,25.804934,Train_Step_Time
3,86,796.4518715508608,9.867576509714127,28.22148,Train_Step_Time
3,87,633.1595006561652,9.421493113040924,25.162663,Train_Step_Time
3,88,677.3245990007636,9.544479846954346,26.025461,Train_Step_Time
3,89,685.2537691353152,9.388454258441925,26.177351,Train_Step_Time
3,90,643.3497741812904,9.917598962783813,25.364342,Train_Step_Time
3,91,735.8672488319992,9.540316462516785,27.126873,Train_Step_Time
3,92,620.8842593497268,9.422211349010468,24.91755,Train_Step_Time
3,93,637.6348197415567,9.841940551996231,25.251432,Train_Step_Time
3,94,676.8248106056058,9.717684239149094,26.015858,Train_Step_Time
3,95,681.9809213296315,9.301131218671799,26.114763,Train_Step_Time
3,96,672.885856588597,9.550271928310394,25.940044,Train_Step_Time
3,97,609.1132413910465,8.995012938976288,24.68022,Train_Step_Time
3,98,674.0878741806254,9.459146857261658,25.963203,Train_Step_Time
3,99,638.4675354293104,9.006992727518082,25.267916,Train_Step_Time
3,100,668.397644632104,9.914868324995041,25.853386,Train_Step_Time
4,1,14315.146118094803,37.284958362579346,119.64592,Train_Step_Time
4,2,5254.741796756059,25.113990902900696,72.48959,Train_Step_Time
4,3,4173.5024808956605,23.092032968997955,64.60265,Train_Step_Time
4,4,2968.9657435012336,20.171397924423218,54.488216,Train_Step_Time
4,5,3575.8762370683776,19.901031255722046,59.79863,Train_Step_Time
4,6,2836.784516241414,17.763082683086395,53.26147,Train_Step_Time
4,7,2256.8798510497923,16.714243590831757,47.50663,Train_Step_Time
4,8,2300.5385861827294,16.550913453102112,47.96393,Train_Step_Time
4,9,2141.072005983505,16.07709527015686,46.27172,Train_Step_Time
4,10,2246.1810309810107,15.338803827762604,47.393894,Train_Step_Time
4,11,1901.354906175552,14.64167982339859,43.604527,Train_Step_Time
4,12,2109.191903313147,14.294923841953278,45.92594,Train_Step_Time
4,13,1959.7294148044166,14.037540555000305,44.26883,Train_Step_Time
4,14,1861.8197692083497,14.184367656707764,43.148808,Train_Step_Time
4,15,1705.970952302628,13.55728805065155,41.303406,Train_Step_Time
4,16,1622.8620111922644,13.770011067390442,40.284763,Train_Step_Time
4,17,1518.7794909315514,13.313737511634827,38.97152,Train_Step_Time
4,18,1652.0095319288255,13.307560980319977,40.64492,Train_Step_Time
4,19,1550.6252483533233,13.263751566410065,39.37798,Train_Step_Time
4,20,1668.26844532433,12.999507784843445,40.84444,Train_Step_Time
4,21,1655.0795135048197,13.5406494140625,40.682667,Train_Step_Time
4,22,1541.9075115865355,12.436024844646454,39.267128,Train_Step_Time
4,23,1447.774047945923,12.781691551208496,38.049625,Train_Step_Time
4,24,1553.9437460058318,12.885871529579163,39.42009,Train_Step_Time
4,25,1473.5584910888876,12.493257969617844,38.386955,Train_Step_Time
4,26,1349.3264132587994,12.438780814409256,36.733177,Train_Step_Time
4,27,1394.4345045615846,12.139644473791122,37.34213,Train_Step_Time
4,28,1477.817971718032,12.201116234064102,38.442398,Train_Step_Time
4,29,1425.878073831267,12.212593853473663,37.760803,Train_Step_Time
4,30,1434.033173415403,11.976358294487,37.86863,Train_Step_Time
4,31,1248.0367596647693,12.164532393217087,35.327564,Train_Step_Time
4,32,1381.1716840914387,12.445826828479767,37.164116,Train_Step_Time
4,33,1180.115125583858,11.699268221855164,34.352806,Train_Step_Time
4,34,1302.1093956379311,12.227803468704224,36.08475,Train_Step_Time
4,35,1257.6542631523052,12.691333889961243,35.463425,Train_Step_Time
4,36,1237.4235599305086,11.756910383701324,35.177032,Train_Step_Time
4,37,1313.554578363143,12.08776906132698,36.242992,Train_Step_Time
4,38,1472.1391223665075,12.124612182378769,38.368465,Train_Step_Time
4,39,1182.0743237633342,11.523113399744034,34.38131,Train_Step_Time
4,40,1196.5256915022396,11.578676104545593,34.59083,Train_Step_Time
4,41,1022.2456128923097,11.815086752176285,31.972576,Train_Step_Time
4,42,1083.2774340371402,11.969531327486038,32.91318,Train_Step_Time
4,43,1318.0447743520888,12.135455012321472,36.304886,Train_Step_Time
4,44,1168.2415185941832,11.618105322122574,34.179546,Train_Step_Time
4,45,1210.8173595522367,12.290780991315842,34.796803,Train_Step_Time
4,46,1161.1390312202848,11.378900706768036,34.07549,Train_Step_Time
4,47,1040.9606032167628,11.943721771240234,32.26392,Train_Step_Time
4,48,1136.7091395832504,11.457405984401703,33.71512,Train_Step_Time
4,49,1072.8523743339279,11.00107803940773,32.754425,Train_Step_Time
4,50,1095.2977304211493,11.989519745111465,33.095284,Train_Step_Time
4,51,1043.4672037150938,11.17190346121788,32.302742,Train_Step_Time
4,52,1122.8588528787334,11.669871211051941,33.509087,Train_Step_Time
4,53,992.3286829173961,11.33144497871399,31.50125,Train_Step_Time
4,54,1011.4914688819556,11.193298548460007,31.803955,Train_Step_Time
4,55,1059.161381224194,11.244495958089828,32.544758,Train_Step_Time
4,56,1013.9371615662376,10.913493484258652,31.84238,Train_Step_Time
4,57,873.07887235111,10.86263358592987,29.54791,Train_Step_Time
4,58,1023.5230626785086,11.297513544559479,31.992548,Train_Step_Time
4,59,1023.3703062109289,11.195459216833115,31.99016,Train_Step_Time
4,60,1129.4220857820005,11.727436631917953,33.606876,Train_Step_Time
4,61,885.9478148279579,11.25308945775032,29.764875,Train_Step_Time
4,62,1083.074424490398,11.02626547217369,32.910095,Train_Step_Time
4,63,997.485187370577,10.9129898250103,31.582989,Train_Step_Time
4,64,1033.3791407685062,10.701801627874374,32.146214,Train_Step_Time
4,65,952.6430469228955,10.702481865882874,30.864916,Train_Step_Time
4,66,957.6141839339019,11.364245414733887,30.945341,Train_Step_Time
4,67,935.6559660015058,11.243348568677902,30.588493,Train_Step_Time
4,68,907.6846125785288,11.239691823720932,30.127806,Train_Step_Time
4,69,1063.857544341213,11.120086163282394,32.61683,Train_Step_Time
4,70,933.9546483458184,10.898494720458984,30.56067,Train_Step_Time
4,71,900.8885504479325,11.038625240325928,30.014805,Train_Step_Time
4,72,823.7174224459235,10.714045912027359,28.700478,Train_Step_Time
4,73,969.2408046692991,11.22175082564354,31.132633,Train_Step_Time
4,74,851.495539557397,11.478083580732346,29.180397,Train_Step_Time
4,75,1017.357838061982,10.829287767410278,31.896048,Train_Step_Time
4,76,941.9426282520412,10.810067504644394,30.691082,Train_Step_Time
4,77,951.0434969686064,10.70554330945015,30.838993,Train_Step_Time
4,78,926.0514343599447,10.92938706278801,30.431093,Train_Step_Time
4,79,890.684074185141,10.855765640735626,29.844332,Train_Step_Time
4,80,887.8509425791458,10.600519925355911,29.796827,Train_Step_Time
4,81,1009.3552075751983,10.2408766746521,31.770351,Train_Step_Time
4,82,801.5888929105843,10.082048922777176,28.312346,Train_Step_Time
4,83,939.4404220989147,10.581142455339432,30.650293,Train_Step_Time
4,84,921.2608020355497,10.309259593486786,30.35228,Train_Step_Time
4,85,727.0387034430552,9.989043325185776,26.963655,Train_Step_Time
4,86,857.4230848682482,10.273680090904236,29.281786,Train_Step_Time
4,87,873.8940527903909,10.160239785909653,29.5617,Train_Step_Time
4,88,800.314370907428,10.277087986469269,28.28983,Train_Step_Time
4,89,713.0029223090352,10.39179340004921,26.702114,Train_Step_Time
4,90,773.3305657941855,10.491593182086945,27.808823,Train_Step_Time
4,91,959.9644430973088,10.753759741783142,30.983292,Train_Step_Time
4,92,763.9666290113379,10.284753143787384,27.639948,Train_Step_Time
4,93,789.0390806430735,9.99986156821251,28.089838,Train_Step_Time
4,94,707.1452314932179,10.128723084926605,26.592201,Train_Step_Time
4,95,803.8233300573761,10.086710005998611,28.35178,Train_Step_Time
4,96,710.1561386556828,9.604375064373016,26.648754,Train_Step_Time
4,97,773.7277296204678,9.935696423053741,27.815962,Train_Step_Time
4,98,1179.8982393281385,10.317133367061615,34.349648,Train_Step_Time
4,99,905.7636201053706,10.172965377569199,30.095907,Train_Step_Time
4,100,659.3164185318246,9.619829803705215,25.677156,Train_Step_Time
5,1,10730.477196797861,33.35454761981964,103.58802,Train_Step_Time
5,2,3736.4085040586724,22.795434296131134,61.126167,Train_Step_Time
5,3,2873.2133503270925,20.577509701251984,53.602367,Train_Step_Time
5,4,3004.367477834812,20.22349387407303,54.81211,Train_Step_Time
5,5,2611.5372318094455,18.65333765745163,51.103203,Train_Step_Time
